age,workclass,education,marital-status,occupation,relationship,race,sex,hours-per-week,native-country,salary
33,private,somecollege,divorced,execmanagerial,unmarried,white,Female,40,unitedstates,<=50K
46,private,doctorate,marriedcivspouse,execmanagerial,husband,white,Male,60,unitedstates,>50K
31,stategov,somecollege,marriedcivspouse,machineopinspct,husband,white,Male,40,unitedstates,<=50K
38,private,12th,divorced,craftrepair,notinfamily,white,Male,50,unitedstates,>50K
52,private,1st4th,marriedcivspouse,machineopinspct,husband,white,Male,40,mexico,<=50K
30,private,11th,nevermarried,otherservice,ownchild,white,Female,19,unitedstates,<=50K
34,localgov,11th,separated,machineopinspct,notinfamily,black,Male,40,unitedstates,<=50K
38,stategov,hsgrad,divorced,transportmoving,unmarried,white,Female,40,unitedstates,<=50K
20,private,somecollege,marriedcivspouse,sales,husband,white,Male,30,unitedstates,<=50K
17,private,11th,nevermarried,handlerscleaners,ownchild,white,Male,18,unitedstates,<=50K
38,stategov,bachelors,marriedcivspouse,execmanagerial,wife,white,Female,40,unitedstates,>50K
33,private,10th,nevermarried,craftrepair,unmarried,white,Female,35,unitedstates,<=50K
25,private,hsgrad,marriedcivspouse,transportmoving,husband,white,Male,60,unitedstates,<=50K
36,federalgov,masters,nevermarried,profspecialty,notinfamily,white,Male,40,unitedstates,<=50K
23,private,hsgrad,nevermarried,handlerscleaners,notinfamily,white,Male,72,dominicanrepublic,<=50K
63,selfempinc,hsgrad,marriedcivspouse,execmanagerial,husband,white,Male,40,unitedstates,>50K
47,localgov,masters,marriedcivspouse,profspecialty,husband,white,Male,40,unitedstates,<=50K
38,selfempnotinc,bachelors,marriedspouseabsent,profspecialty,notinfamily,white,Female,40,unitedstates,<=50K
30,private,assocacdm,marriedcivspouse,otherservice,wife,white,Female,25,unitedstates,>50K
27,private,somecollege,nevermarried,craftrepair,ownchild,asianpacislander,Male,40,philippines,<=50K
33,private,masters,marriedcivspouse,profspecialty,husband,white,Male,50,unitedstates,>50K
23,private,somecollege,marriedcivspouse,admclerical,husband,white,Male,40,unitedstates,<=50K
42,localgov,somecollege,marriedcivspouse,admclerical,wife,white,Female,40,unitedstates,<=50K
29,private,bachelors,nevermarried,profspecialty,notinfamily,white,Male,40,unitedstates,<=50K
45,private,hsgrad,divorced,admclerical,notinfamily,white,Female,28,unitedstates,<=50K
24,federalgov,hsgrad,nevermarried,armedforces,ownchild,white,Male,40,unitedstates,<=50K
44,private,somecollege,marriedcivspouse,profspecialty,husband,white,Male,40,unitedstates,>50K
27,private,9th,nevermarried,craftrepair,otherrelative,white,Male,40,mexico,<=50K
20,private,somecollege,nevermarried,sales,notinfamily,white,Male,35,unitedstates,<=50K
44,private,hsgrad,widowed,execmanagerial,unmarried,black,Female,40,unitedstates,<=50K
51,private,hsgrad,marriedcivspouse,craftrepair,husband,amerindianeskimo,Male,40,unitedstates,<=50K
20,private,hsgrad,marriedcivspouse,machineopinspct,husband,white,Male,40,unitedstates,<=50K
19,private,hsgrad,nevermarried,machineopinspct,ownchild,black,Female,40,unitedstates,<=50K
45,selfempinc,somecollege,marriedcivspouse,craftrepair,husband,white,Male,55,unitedstates,>50K
60,private,hsgrad,marriedcivspouse,craftrepair,husband,white,Male,40,unitedstates,>50K
44,selfempnotinc,hsgrad,marriedcivspouse,sales,wife,white,Female,40,unitedstates,>50K
30,private,hsgrad,marriedcivspouse,execmanagerial,wife,white,Female,40,unitedstates,<=50K
38,private,somecollege,marriedcivspouse,transportmoving,husband,black,Male,50,unitedstates,<=50K
23,private,hsgrad,marriedcivspouse,transportmoving,husband,white,Male,60,unitedstates,<=50K
44,private,assocacdm,nevermarried,farmingfishing,ownchild,white,Male,40,unitedstates,<=50K
54,localgov,hsgrad,marriedcivspouse,transportmoving,husband,black,Male,40,unitedstates,<=50K
32,private,bachelors,marriedcivspouse,profspecialty,husband,white,Male,50,unitedstates,<=50K
24,private,bachelors,nevermarried,techsupport,notinfamily,white,Female,20,unitedstates,<=50K
37,private,hsgrad,marriedcivspouse,admclerical,wife,white,Female,60,unitedstates,<=50K
38,private,somecollege,marriedcivspouse,transportmoving,husband,white,Male,40,unitedstates,<=50K
49,private,masters,marriedcivspouse,execmanagerial,husband,white,Male,45,unitedstates,>50K
30,private,bachelors,marriedcivspouse,techsupport,wife,white,Female,16,unitedstates,>50K
60,private,somecollege,nevermarried,profspecialty,unmarried,white,Male,40,unitedstates,>50K
35,private,hsgrad,nevermarried,craftrepair,notinfamily,white,Male,40,unitedstates,<=50K
30,private,hsgrad,nevermarried,transportmoving,notinfamily,white,Male,60,unitedstates,<=50K
67,private,assocvoc,divorced,otherservice,notinfamily,white,Female,24,unitedstates,<=50K
17,private,9th,nevermarried,otherservice,notinfamily,white,Male,6,unitedstates,<=50K
22,private,somecollege,nevermarried,handlerscleaners,ownchild,white,Male,30,unitedstates,<=50K
38,private,hsgrad,nevermarried,otherservice,unmarried,white,Female,35,unitedstates,<=50K
33,private,assocacdm,marriedcivspouse,craftrepair,husband,white,Male,45,portugal,<=50K
38,selfempnotinc,somecollege,marriedcivspouse,craftrepair,husband,white,Male,20,unitedstates,<=50K
41,private,hsgrad,marriedspouseabsent,craftrepair,unmarried,white,Female,40,unitedstates,<=50K
59,localgov,hsgrad,marriedcivspouse,transportmoving,husband,white,Male,45,unitedstates,<=50K
45,localgov,bachelors,divorced,profspecialty,unmarried,white,Female,40,unitedstates,<=50K
40,private,hsgrad,nevermarried,otherservice,notinfamily,white,Female,35,unitedstates,<=50K
46,federalgov,hsgrad,divorced,admclerical,notinfamily,white,Male,40,unitedstates,<=50K
35,private,assocacdm,nevermarried,execmanagerial,notinfamily,white,Female,60,unitedstates,<=50K
34,private,hsgrad,divorced,profspecialty,unmarried,white,Female,25,unitedstates,<=50K
33,private,bachelors,nevermarried,craftrepair,ownchild,white,Male,20,unitedstates,<=50K
41,private,hsgrad,divorced,admclerical,unmarried,white,Female,36,unitedstates,<=50K
38,private,somecollege,nevermarried,machineopinspct,ownchild,white,Male,40,unitedstates,<=50K
23,private,5th6th,nevermarried,otherservice,ownchild,white,Male,40,elsalvador,<=50K
26,private,somecollege,nevermarried,profspecialty,notinfamily,white,Female,35,unitedstates,<=50K
23,localgov,hsgrad,nevermarried,farmingfishing,notinfamily,white,Male,40,poland,<=50K
38,localgov,hsgrad,marriedcivspouse,transportmoving,husband,white,Male,40,unitedstates,<=50K
38,private,somecollege,marriedcivspouse,admclerical,husband,white,Male,40,unitedstates,<=50K
58,private,somecollege,divorced,otherservice,unmarried,white,Female,42,france,<=50K
25,private,bachelors,nevermarried,sales,notinfamily,white,Female,40,unitedstates,<=50K
24,private,bachelors,nevermarried,execmanagerial,notinfamily,black,Male,40,unitedstates,<=50K
19,private,somecollege,nevermarried,protectiveserv,ownchild,white,Male,8,unitedstates,<=50K
43,private,somecollege,marriedcivspouse,execmanagerial,husband,white,Male,40,unitedstates,<=50K
47,localgov,hsgrad,separated,admclerical,unmarried,black,Female,40,unitedstates,<=50K
39,private,hsgrad,divorced,otherservice,unmarried,white,Female,40,unitedstates,<=50K
49,private,assocvoc,marriedspouseabsent,handlerscleaners,unmarried,white,Male,42,unitedstates,<=50K
32,private,assocvoc,nevermarried,craftrepair,notinfamily,white,Male,45,unitedstates,<=50K
34,private,somecollege,marriedcivspouse,profspecialty,husband,white,Male,50,unitedstates,>50K
28,private,hsgrad,divorced,craftrepair,notinfamily,white,Male,45,unitedstates,<=50K
25,private,somecollege,nevermarried,admclerical,notinfamily,amerindianeskimo,Female,20,unitedstates,<=50K
34,private,bachelors,marriedcivspouse,profspecialty,husband,white,Male,50,unitedstates,>50K
38,selfempinc,bachelors,marriedcivspouse,execmanagerial,husband,white,Male,80,unitedstates,>50K
38,private,hsgrad,marriedcivspouse,execmanagerial,husband,white,Male,50,unitedstates,>50K
37,localgov,somecollege,marriedcivspouse,techsupport,husband,white,Male,45,unitedstates,>50K
44,private,somecollege,divorced,machineopinspct,unmarried,white,Male,58,unitedstates,>50K
28,private,somecollege,marriedcivspouse,sales,wife,white,Female,40,unitedstates,<=50K
42,private,bachelors,marriedcivspouse,execmanagerial,husband,white,Male,40,unitedstates,>50K
74,private,somecollege,divorced,admclerical,notinfamily,white,Female,9,unitedstates,<=50K
38,selfempnotinc,hsgrad,marriedcivspouse,craftrepair,husband,white,Male,50,unitedstates,<=50K
44,selfempnotinc,masters,marriedcivspouse,profspecialty,husband,white,Male,40,unitedstates,<=50K
44,private,11th,divorced,machineopinspct,unmarried,other,Female,46,puertorico,<=50K
26,private,hsgrad,nevermarried,machineopinspct,notinfamily,white,Male,40,unitedstates,<=50K
36,private,hsgrad,marriedcivspouse,otherservice,husband,black,Male,40,unitedstates,<=50K
41,private,assocacdm,marriedcivspouse,execmanagerial,wife,white,Female,50,unitedstates,>50K
67,private,profschool,marriedcivspouse,profspecialty,husband,white,Male,48,unitedstates,>50K
39,localgov,12th,marriedcivspouse,techsupport,husband,white,Male,50,unitedstates,<=50K
57,private,1st4th,widowed,privhouseserv,notinfamily,black,Female,30,unitedstates,<=50K
29,private,assocvoc,separated,craftrepair,notinfamily,white,Male,40,unitedstates,<=50K
31,selfempinc,bachelors,nevermarried,farmingfishing,notinfamily,white,Female,45,unitedstates,<=50K
44,private,somecollege,marriedcivspouse,transportmoving,husband,white,Male,40,unitedstates,<=50K
29,private,doctorate,nevermarried,profspecialty,ownchild,white,Male,40,unitedstates,<=50K
38,private,somecollege,nevermarried,handlerscleaners,unmarried,white,Female,40,unitedstates,<=50K
27,private,hsgrad,nevermarried,transportmoving,notinfamily,white,Male,40,unitedstates,<=50K
27,private,somecollege,marriedcivspouse,sales,husband,white,Male,50,unitedstates,<=50K
32,private,hsgrad,nevermarried,handlerscleaners,notinfamily,white,Female,45,unitedstates,<=50K
58,private,10th,marriedcivspouse,otherservice,wife,white,Female,8,unitedstates,<=50K
35,localgov,somecollege,marriedcivspouse,protectiveserv,husband,white,Male,40,unitedstates,<=50K
21,private,hsgrad,nevermarried,handlerscleaners,ownchild,white,Male,36,unitedstates,<=50K
46,selfempnotinc,somecollege,divorced,execmanagerial,notinfamily,white,Male,50,unitedstates,<=50K
36,selfempnotinc,hsgrad,separated,otherservice,unmarried,white,Female,40,unitedstates,<=50K
72,private,11th,widowed,admclerical,unmarried,white,Female,40,unitedstates,<=50K
35,private,hsgrad,marriedcivspouse,machineopinspct,wife,black,Female,40,unitedstates,<=50K
33,federalgov,assocvoc,divorced,craftrepair,unmarried,black,Female,40,unitedstates,>50K
69,private,11th,nevermarried,machineopinspct,notinfamily,white,Female,40,unitedstates,<=50K
34,private,hsgrad,marriedcivspouse,techsupport,wife,white,Female,32,unitedstates,<=50K
30,private,11th,marriedcivspouse,otherservice,husband,white,Male,40,mexico,<=50K
28,private,bachelors,nevermarried,transportmoving,notinfamily,white,Male,55,unitedstates,<=50K
54,private,bachelors,marriedcivspouse,sales,husband,white,Male,35,unitedstates,>50K
47,private,somecollege,marriedcivspouse,profspecialty,husband,white,Male,50,unitedstates,>50K
24,private,hsgrad,nevermarried,handlerscleaners,unmarried,black,Female,40,unitedstates,<=50K
52,selfempnotinc,bachelors,marriedcivspouse,profspecialty,husband,white,Male,60,unitedstates,>50K
20,private,hsgrad,nevermarried,handlerscleaners,ownchild,amerindianeskimo,Male,48,unitedstates,<=50K
43,selfempinc,masters,marriedcivspouse,execmanagerial,husband,white,Male,45,unitedstates,<=50K
45,private,7th8th,separated,otherservice,unmarried,white,Female,40,mexico,<=50K
29,selfempnotinc,hsgrad,separated,craftrepair,notinfamily,white,Male,35,unitedstates,<=50K
24,private,hsgrad,nevermarried,craftrepair,ownchild,white,Male,40,unitedstates,<=50K
51,private,hsgrad,marriedcivspouse,profspecialty,husband,white,Male,40,unitedstates,<=50K
17,private,11th,nevermarried,sales,ownchild,white,Male,12,unitedstates,<=50K
37,private,assocvoc,marriedcivspouse,craftrepair,husband,white,Male,40,unitedstates,>50K
27,private,doctorate,nevermarried,profspecialty,notinfamily,white,Female,70,unitedstates,<=50K
29,private,bachelors,marriedcivspouse,execmanagerial,wife,white,Male,40,unitedstates,>50K
38,selfempnotinc,assocacdm,divorced,sales,unmarried,white,Female,35,unitedstates,<=50K
58,localgov,bachelors,nevermarried,profspecialty,notinfamily,white,Female,40,unitedstates,<=50K
57,private,hsgrad,marriedcivspouse,sales,husband,white,Male,40,unitedstates,>50K
59,private,hsgrad,marriedcivspouse,craftrepair,husband,white,Male,40,unitedstates,<=50K
27,private,hsgrad,marriedcivspouse,machineopinspct,husband,white,Male,40,unitedstates,<=50K
38,selfempnotinc,bachelors,nevermarried,techsupport,notinfamily,white,Male,40,unitedstates,<=50K
21,private,somecollege,nevermarried,sales,ownchild,white,Female,24,unitedstates,<=50K
29,private,somecollege,nevermarried,admclerical,notinfamily,white,Male,60,unitedstates,<=50K
18,private,11th,nevermarried,otherservice,ownchild,white,Male,40,unitedstates,<=50K
57,selfempinc,bachelors,divorced,profspecialty,notinfamily,white,Male,80,unitedstates,<=50K
60,private,7th8th,nevermarried,transportmoving,notinfamily,white,Male,48,unitedstates,>50K
31,private,bachelors,marriedcivspouse,profspecialty,husband,white,Male,40,canada,>50K
23,private,bachelors,nevermarried,admclerical,ownchild,white,Female,40,unitedstates,<=50K
27,private,hsgrad,nevermarried,sales,ownchild,white,Male,40,unitedstates,<=50K
42,selfempnotinc,profschool,marriedcivspouse,profspecialty,husband,white,Male,50,unitedstates,>50K
25,private,somecollege,nevermarried,techsupport,notinfamily,white,Male,40,unitedstates,<=50K
32,private,bachelors,nevermarried,techsupport,notinfamily,white,Male,40,unitedstates,<=50K
19,private,somecollege,nevermarried,admclerical,ownchild,white,Male,28,unitedstates,<=50K
60,private,7th8th,divorced,otherservice,notinfamily,white,Female,40,unitedstates,<=50K
42,localgov,9th,marriedcivspouse,otherservice,husband,white,Male,40,unitedstates,<=50K
35,selfempnotinc,assocacdm,nevermarried,farmingfishing,notinfamily,white,Male,40,unitedstates,<=50K
48,private,hsgrad,nevermarried,admclerical,unmarried,black,Female,37,unitedstates,<=50K
29,private,hsgrad,nevermarried,craftrepair,notinfamily,amerindianeskimo,Male,40,unitedstates,<=50K
36,localgov,hsgrad,separated,execmanagerial,notinfamily,black,Male,40,unitedstates,<=50K
17,private,10th,nevermarried,otherservice,ownchild,white,Female,21,unitedstates,<=50K
52,private,masters,divorced,profspecialty,notinfamily,white,Female,60,unitedstates,<=50K
24,private,hsgrad,nevermarried,craftrepair,notinfamily,white,Male,40,unitedstates,<=50K
24,private,hsgrad,marriedcivspouse,handlerscleaners,husband,white,Male,50,unitedstates,<=50K
26,localgov,bachelors,nevermarried,profspecialty,ownchild,white,Male,40,unitedstates,<=50K
38,private,bachelors,nevermarried,otherservice,ownchild,white,Female,20,unitedstates,<=50K
50,selfempnotinc,hsgrad,marriedcivspouse,execmanagerial,husband,white,Male,32,unitedstates,<=50K
46,private,profschool,marriedcivspouse,profspecialty,husband,white,Male,45,unitedstates,>50K
23,private,bachelors,nevermarried,sales,ownchild,white,Female,20,unitedstates,<=50K
45,private,11th,widowed,otherservice,notinfamily,black,Female,20,unitedstates,<=50K
29,private,assocvoc,marriedcivspouse,transportmoving,husband,white,Male,55,unitedstates,<=50K
47,private,9th,marriedspouseabsent,handlerscleaners,unmarried,white,Male,40,elsalvador,<=50K
30,private,hsgrad,nevermarried,farmingfishing,ownchild,black,Male,60,unitedstates,<=50K
33,private,somecollege,marriedcivspouse,execmanagerial,husband,white,Male,40,unitedstates,>50K
49,private,bachelors,marriedcivspouse,sales,husband,white,Male,26,unitedstates,>50K
47,selfempnotinc,somecollege,nevermarried,otherservice,unmarried,black,Female,40,unitedstates,<=50K
49,localgov,10th,separated,otherservice,unmarried,black,Female,40,unitedstates,<=50K
43,private,somecollege,marriedcivspouse,craftrepair,husband,white,Male,60,unitedstates,>50K
30,private,bachelors,marriedcivspouse,admclerical,wife,black,Female,40,unitedstates,>50K
58,selfempnotinc,hsgrad,marriedcivspouse,craftrepair,husband,white,Male,60,unitedstates,<=50K
19,private,hsgrad,nevermarried,otherservice,ownchild,white,Female,14,unitedstates,<=50K
21,private,bachelors,nevermarried,handlerscleaners,notinfamily,white,Male,40,unitedstates,<=50K
33,private,bachelors,marriedcivspouse,execmanagerial,husband,white,Male,60,unitedstates,>50K
38,selfempinc,5th6th,marriedcivspouse,transportmoving,husband,white,Male,50,cuba,<=50K
52,selfempnotinc,doctorate,marriedcivspouse,profspecialty,husband,white,Male,60,unitedstates,>50K
60,private,hsgrad,marriedcivspouse,craftrepair,husband,white,Male,40,unitedstates,<=50K
21,private,somecollege,nevermarried,handlerscleaners,ownchild,white,Male,40,unitedstates,<=50K
36,private,somecollege,marriedcivspouse,sales,husband,white,Male,50,unitedstates,>50K
50,selfempinc,doctorate,separated,profspecialty,notinfamily,white,Male,40,unitedstates,>50K
